CounDist,BoroCD,AssemDist,the_geom,CongDist,StSenDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID,neighborhood,neighborhood_group
1,103,65,POINT (-73.98459999999994 40.71520000000004),12,26,MN01581,GRAND ST,PITT ST,-73.9846,40.7152,1895,1,Manhattan,GRAND STREET,24548.0,1686,0,Lower East Side,Manhattan
2,103,66,POINT (-73.98911699999996 40.72322900000006),12,26,MN01582,E HOUSTON ST,@ 1ST AVE,-73.98911700000001,40.723228999999996,1896,1,Manhattan,EAST HOUSTON STREET,191457.0,3331,0,East Village,Manhattan
1,103,65,POINT (-73.99204999999995 40.71641400000004),7,26,MN01583,ALLEN ST,HESTER ST,-73.99205,40.716414,1897,1,Manhattan,ALLEN STREET,9007793.0,67433,20660,Chinatown,Manhattan
7,109,70,POINT (-73.95983899999999 40.817090000000064),13,31,MN01584,ST CLAIR PL,W 125 ST,-73.959839,40.81709,1898,1,Manhattan,ST CLAIR PLACE,38386.0,82491,0,Morningside Heights,Manhattan
8,111,68,POINT (-73.94242899999995 40.79086900000004),13,29,MN01585,2 AV,E 106 ST,-73.942429,40.790869,1899,1,Manhattan,2 AVENUE,9009545.0,2184,0,East Harlem,Manhattan
8,111,68,POINT (-73.93881799999997 40.79585800000007),13,30,MN01586,2 AV,E 115 ST,-73.93881800000001,40.795858,1900,1,Manhattan,PEDESTRIAN PATH,126304.0,106091,9002922,East Harlem,Manhattan
8,111,68,POINT (-73.93959899999999 40.79001900000003),13,30,MN01587,1 AV,E 106 ST,-73.939599,40.790019,1901,1,Manhattan,1 AVENUE,68358.0,2717,0,East Harlem,Manhattan
4,106,74,POINT (-73.97760199999993 40.73795800000005),12,27,MN01588,1 AV,E 25 ST,-73.977602,40.737958,1902,1,Manhattan,1 AVENUE,34645.0,2599,21820,Kips Bay,Manhattan
2,103,66,POINT (-73.98543199999995 40.73186400000003),12,27,MN01589,2 AV,E 13 ST,-73.98543199999999,40.731864,1903,1,Manhattan,2 AVENUE,33118.0,2231,20905,East Village,Manhattan
4,106,73,POINT (-73.97176999999994 40.75421300000005),12,28,MN0159,3 AV,E 47 ST,-73.97176999999999,40.754213,1904,1,Manhattan,3 AVENUE,35963.0,3639,0,Midtown,Manhattan
4,106,74,POINT (-73.96900699999998 40.749738000000036),12,28,MN01590,1 AV,E 43 ST,-73.96900699999999,40.749738,1905,1,Manhattan,1 AVENUE,146131.0,2620,0,Midtown,Manhattan
2,103,74,POINT (-73.98765499999996 40.72414500000008),12,26,MN01591,1 AV,E 2 ST,-73.987655,40.724145,1906,1,Manhattan,1 AVENUE,32897.0,2594,0,East Village,Manhattan
1,103,65,POINT (-73.99119299999995 40.717164000000025),7,26,MN01592,ALLEN ST,GRAND ST,-73.99119300000001,40.717164000000004,1907,1,Manhattan,ALLEN STREET,9007801.0,67448,20665,Chinatown,Manhattan
4,106,74,POINT (-73.98205799999994 40.731836000000044),12,27,MN01594,1 AV,E 15 ST,-73.982058,40.731836,1908,1,Manhattan,1 AVENUE,164496.0,0,20983,Stuyvesant Town,Manhattan
7,109,71,POINT (-73.95172999999994 40.826846000000046),13,31,MN01595,W 145 ST,RIVERSIDE DR,-73.95173,40.826846,1909,1,Manhattan,WEST 145 STREET,166597.0,67060,0,Harlem,Manhattan
4,106,73,POINT (-73.96895899999998 40.754511000000036),12,28,MN01596,2 AV,E 50 ST,-73.968959,40.754511,1910,1,Manhattan,2 AVENUE,36126.0,2127,0,Midtown,Manhattan
4,108,76,POINT (-73.96059199999996 40.76596100000006),12,28,MN01597,2 AV,E 68 ST,-73.960592,40.765961,1911,1,Manhattan,2 AVENUE,36560.0,2146,0,Upper East Side,Manhattan
5,106,73,POINT (-73.96239999999995 40.758800000000065),12,28,MN01598,1 AV,E 58 ST,-73.9624,40.7588,1912,1,Manhattan,1 AVENUE,36364.0,2663,22812,Midtown,Manhattan
4,108,73,POINT (-73.96172999999999 40.77604800000006),12,28,MN01599,E 79 ST,MADISON AV,-73.96173,40.776047999999996,1913,1,Manhattan,EAST 79 STREET,166015.0,21792,0,Upper East Side,Manhattan
4,106,73,POINT (-73.97152499999999 40.75538800000004),12,28,MN0160,E 49 ST,3 AV,-73.971525,40.755388,1914,1,Manhattan,EAST 49 STREET,35976.0,78671,0,Midtown,Manhattan
9,110,70,POINT (-73.94226799999996 40.82257800000008),13,30,MN01600,FREDERICK DOUGLASS BLVD,W 145 ST,-73.942268,40.822578,1915,1,Manhattan,FREDERICK DOUGLASS BOULEVARD,69139.0,19267,0,Harlem,Manhattan
9,110,71,POINT (-73.93803999999994 40.82836000000003),13,30,MN01601,FREDERICK DOUGLASS BLVD,W 154 ST,-73.93804,40.828359999999996,1916,1,Manhattan,FREDERICK DOUGLASS BOULEVARD,70841.0,19278,0,Harlem,Manhattan
9,110,71,POINT (-73.93986399999994 40.82586500000008),13,30,MN01603,FREDERICK DOUGLASS BLVD,W 150 ST,-73.939864,40.825865,1917,1,Manhattan,FREDERICK DOUGLASS BOULEVARD,70626.0,19274,43314,Harlem,Manhattan
9,110,71,POINT (-73.93796899999995 40.82805600000006),13,30,MN01604,FREDERICK DOUGLASS BLVD,W 153 ST,-73.937969,40.828056,1918,1,Manhattan,FREDERICK DOUGLASS BOULEVARD,70841.0,19278,0,Harlem,Manhattan
9,110,70,POINT (-73.95362999999998 40.801390000000026),13,30,MN01605,ADAM CLAYTON POWELL BLVD,W 113 ST,-73.95363,40.801390000000005,1919,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,293989.0,172040,9045137,Harlem,Manhattan
9,110,70,POINT (-73.94861799999995 40.80375300000003),13,30,MN01607,MALCOLM X BLVD,W 119 ST,-73.94861800000001,40.803753,1920,1,Manhattan,LENOX AVENUE,159120.0,19388,0,Harlem,Manhattan
9,110,70,POINT (-73.95096699999993 40.805679000000055),13,30,MN01610,ADAM CLAYTON POWELL BLVD,W 120 ST,-73.950967,40.805679,1921,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,159230.0,19175,0,Harlem,Manhattan
7,107,69,POINT (-73.97121099999998 40.79513300000008),10,31,MN01611,BROADWAY,W 97 ST,-73.971211,40.795133,1922,1,Manhattan,BROADWAY,159239.0,2990,77988,Upper West Side,Manhattan
9,110,70,POINT (-73.95473599999997 40.800531000000035),13,30,MN01612,ADAM CLAYTON POWELL BLVD,W 112 ST,-73.954736,40.800531,1923,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,158781.0,19184,0,Harlem,Manhattan
7,109,70,POINT (-73.95716499999997 40.82110400000005),13,31,MN01614,W 135 ST,RIVERSIDE DR,-73.957165,40.821104,1924,1,Manhattan,WEST 135 STREET,294471.0,19597,91597,Harlem,Manhattan
1,103,65,POINT (-73.99793099999994 40.71187800000007),7,26,MN01615,MADISON ST,OLIVER ST,-73.99793100000001,40.711878000000006,1925,1,Manhattan,MADISON STREET,9006437.0,16585,9000608,Two Bridges,Manhattan
1,101,65,POINT (-74.00373699999994 40.70793800000007),10,26,MN01617,PEARL ST,BEEKMAN ST,-74.003737,40.707938,1926,1,Manhattan,2000 CB BOUNDARY,295492.0,0,0,Financial District,Manhattan
10,112,72,POINT (-73.91591799999998 40.86968100000007),13,31,MN01618,BROADWAY,W 215 ST,-73.915918,40.869681,1927,1,Manhattan,BROADWAY,72913.0,3064,44650,Inwood,Manhattan
7,107,69,POINT (-73.96118399999995 40.79889900000006),13,30,MN01619,MANHATTAN AV,W 106 ST,-73.961184,40.798899,1928,1,Manhattan,MANHATTAN AVENUE,294405.0,172204,9045301,Upper West Side,Manhattan
1,103,65,POINT (-73.97965299999998 40.71434000000005),7,26,MN01621,LEWIS ST,GRAND ST,-73.979653,40.71434,1929,1,Manhattan,LEWIS STREET,24752.0,66022,0,Lower East Side,Manhattan
2,106,74,POINT (-73.98543899999999 40.73543100000006),12,28,MN01622,3 AV,E 17 ST,-73.985439,40.735431,1930,1,Manhattan,3 AVENUE,33142.0,3734,0,Gramercy,Manhattan
6,107,67,POINT (-73.98511299999996 40.77873400000004),10,27,MN01623,WEST END AV,W 70 ST,-73.985113,40.778734,1931,1,Manhattan,WEST END AVENUE,34395.0,2795,0,Upper West Side,Manhattan
9,110,71,POINT (-73.93606399999999 40.82096100000007),13,30,MN01624,MALCOLM X BLVD,W 146 ST,-73.936064,40.820961,1932,1,Manhattan,ESPLANADE GDNS PLAZA,69261.0,19361,0,Harlem,Manhattan
2,103,65,POINT (-73.98823299999998 40.72346100000004),12,26,MN01625,1 AV,E 1 ST,-73.988233,40.723461,1933,1,Manhattan,1 AVENUE,32886.0,2595,0,East Village,Manhattan
9,110,70,POINT (-73.94489799999997 40.80303100000003),13,30,MN01626,5 AV,W 120 ST,-73.944898,40.803031,1934,1,Manhattan,2010 CB BOUNDARY,227523.0,0,9029282,Harlem,Manhattan
6,107,69,POINT (-73.97169699999995 40.795127000000036),10,31,MN01627,BROADWAY,W 97 ST,-73.97169699999999,40.795127,1935,1,Manhattan,BROADWAY,159237.0,3086,0,Upper West Side,Manhattan
7,109,69,POINT (-73.96247999999997 40.81025000000005),10,30,MN01628,BROADWAY,W 120 ST,-73.96248,40.81025,1936,1,Manhattan,BROADWAY,144989.0,2872,0,Morningside Heights,Manhattan
8,111,68,POINT (-73.93487899999997 40.79651300000006),13,29,MN01630,1 AV,E 117 ST,-73.93487900000001,40.796513,1937,1,Manhattan,1 AVENUE,68531.0,2726,42120,East Harlem,Manhattan
3,104,75,POINT (-74.00385799999998 40.74323400000003),10,27,MN01633,9 AV,W 18 St,-74.003858,40.743234,1938,1,Manhattan,9 AVENUE,9001745.0,1437,9000434,Chelsea,Manhattan
2,106,75,POINT (-73.98185399999994 40.74737300000004),12,28,MN01634,E 34 St,Park Av,-73.981854,40.747372999999996,1939,1,Manhattan,EAST 34 STREET,164780.0,4120,0,Murray Hill,Manhattan
3,105,75,POINT (-73.99307799999997 40.75192400000003),10,31,MN01636,W 34 St,8 Av,-73.993078,40.751924,1940,1,Manhattan,WEST 34 STREET,9017022.0,155903,0,Chelsea,Manhattan
4,105,75,POINT (-73.98746399999999 40.74957900000004),12,27,MN01638,W 34 St,6 Av,-73.987464,40.749579,1941,1,Manhattan,WEST 34 STREET,297754.0,174142,0,Midtown,Manhattan
6,107,67,POINT (-73.97694199999995 40.78838600000006),10,31,MN0164,W 86 ST,BROADWAY,-73.97694200000001,40.788385999999996,1942,1,Manhattan,WEST 86 STREET,294291.0,172159,0,Upper West Side,Manhattan
4,106,74,POINT (-73.97757899999993 40.73798500000004),12,27,MN01641,1 AV,E 25 ST,-73.977579,40.737984999999995,1943,1,Manhattan,1 AVENUE,34645.0,2599,21820,Kips Bay,Manhattan
8,111,68,POINT (-73.93437999999998 40.80322000000007),13,30,MN01643,E 125 ST,2 AV,-73.93438,40.80322,1944,1,Manhattan,EAST 125 STREET,69288.0,26778,0,East Harlem,Manhattan
8,111,68,POINT (-73.93690999999995 40.804050000000075),13,30,MN01646,E 125 ST,LEXINGTON AV,-73.93691,40.80405,1945,1,Manhattan,2 AVENUE LINE,304926.0,0,0,East Harlem,Manhattan
8,111,68,POINT (-73.94385899999997 40.78421800000007),13,29,MN01647,1 Av,E 97 St,-73.943859,40.784218,1946,1,Manhattan,1 AVENUE,38035.0,2709,0,East Harlem,Manhattan
4,106,74,POINT (-73.97298999999998 40.744264000000044),12,27,MN01648,1 AV,E 35 ST,-73.97299,40.744264,1947,1,Manhattan,1 AVENUE,35888.0,2607,22548,Murray Hill,Manhattan
4,106,74,POINT (-73.98212599999994 40.73173600000007),12,27,MN01649,1 Av,E 15 St,-73.982126,40.731736,1948,1,Manhattan,1 AVENUE,164496.0,0,0,Stuyvesant Town,Manhattan
4,106,73,POINT (-73.96716999999995 40.75997200000006),12,28,MN0165,E 57 ST,3 AV,-73.96717,40.759972,1949,1,Manhattan,EAST 57 STREET,165544.0,82180,0,Midtown,Manhattan
4,106,74,POINT (-73.98214399999995 40.73170900000008),12,27,MN01650,1 Av,E 15 St,-73.98214399999999,40.731709,1950,1,Manhattan,1 AVENUE,164496.0,0,0,Stuyvesant Town,Manhattan
4,106,74,POINT (-73.97580699999997 40.74048200000004),12,27,MN01651,1 Av,E 29 St,-73.97580699999999,40.740482,1951,1,Manhattan,1 AVENUE,271371.0,155947,21832,Kips Bay,Manhattan
5,108,76,POINT (-73.95216399999998 40.77283300000005),12,28,MN01652,1 Av,E 79 St,-73.952164,40.772833,1952,1,Manhattan,1 AVENUE,37735.0,2691,23635,Upper East Side,Manhattan
5,108,76,POINT (-73.94887299999994 40.77741200000003),12,28,MN01653,1 Av,E 87 St,-73.94887299999999,40.777412,1953,1,Manhattan,1 AVENUE,37870.0,2698,23708,Upper East Side,Manhattan
8,111,68,POINT (-73.93858299999994 40.79610700000006),13,30,MN01655,2 Av,E 115 St,-73.938583,40.796107,1954,1,Manhattan,2 AVENUE,9006098.0,2190,0,East Harlem,Manhattan
4,106,73,POINT (-73.96782999999994 40.76049100000006),12,28,MN0166,E 57 ST,3 AV,-73.96783,40.760490999999995,1955,1,Manhattan,EAST 57 STREET,165470.0,82178,0,Midtown,Manhattan
8,111,68,POINT (-73.93695999999994 40.804080000000056),13,30,MN01663,E 125 St,LEXINGTON AV,-73.93696,40.80408,1956,1,Manhattan,EAST 125 STREET,69196.0,26779,0,East Harlem,Manhattan
9,111,68,POINT (-73.94027699999998 40.80546900000007),13,30,MN01664,E 125 St,Madison Av,-73.94027700000001,40.805469,1957,1,Manhattan,EAST 125 STREET,173013.0,26783,0,East Harlem,Manhattan
9,110,70,POINT (-73.94513399999994 40.80751600000008),13,30,MN01665,W 125 St,Malcolm X Blvd,-73.945134,40.807516,1958,1,Manhattan,WEST 125 STREET,9017012.0,19419,0,Harlem,Manhattan
9,110,70,POINT (-73.95009999999996 40.806880000000035),13,30,MN01667,ADAM CLAYTON POWELL BLVD,W 122 St,-73.9501,40.80688,1959,1,Manhattan,ADAM CLAYTON POWELL JR BOULEVARD,159090.0,19173,0,Harlem,Manhattan
5,108,68,POINT (-73.94757299999998 40.78381500000006),12,29,MN01668,2 Av,E 95 St,-73.94757299999999,40.783815000000004,1960,1,Manhattan,2 AVENUE,37895.0,2174,0,Upper East Side,Manhattan
9,110,70,POINT (-73.95231699999994 40.81053700000007),13,30,MN01671,W 125 St,St Nicholas Av,-73.95231700000001,40.810537,1961,1,Manhattan,WEST 125 STREET,38636.0,19402,0,Harlem,Manhattan
4,106,73,POINT (-73.96762999999999 40.76008800000005),12,28,MN01674,3 Av,E 57 St,-73.96763,40.760088,1962,1,Manhattan,3 AVENUE,134999.0,3655,102617,Midtown,Manhattan
6,107,67,POINT (-73.98792599999996 40.774857000000054),10,31,MN01675,West End Av,W 64 St,-73.987926,40.774857,1963,1,Manhattan,WEST END AVENUE,34343.0,2798,0,Upper West Side,Manhattan
4,108,76,POINT (-73.96350999999999 40.76553000000007),12,28,MN0168,3 AV,E 65 ST,-73.96351,40.76553,1964,1,Manhattan,3 AVENUE,36419.0,3661,0,Upper East Side,Manhattan
5,108,76,POINT (-73.94888799999995 40.77738100000005),12,28,MN01681,1 Av,E 87 St,-73.948888,40.777381,1965,1,Manhattan,1 AVENUE,37870.0,2698,23708,Upper East Side,Manhattan
4,105,75,POINT (-73.98181399999999 40.75241500000004),12,27,MN01685,5 Av,W 40 St,-73.981814,40.752415,1966,1,Manhattan,5 AVENUE,34174.0,1941,21515,Midtown,Manhattan
4,105,75,POINT (-73.98125299999998 40.75318500000003),12,27,MN01689,5 Av,W 42 St,-73.98125300000001,40.753184999999995,1967,1,Manhattan,5 AVENUE,264293.0,149923,0,Midtown,Manhattan
4,108,76,POINT (-73.96172099999995 40.76803800000005),12,28,MN0170,3 AV,E 69 ST,-73.961721,40.768038,1968,1,Manhattan,3 AVENUE,36438.0,3665,0,Upper East Side,Manhattan
4,106,74,POINT (-73.97582599999998 40.74045300000006),12,27,MN01701,1 Av,E 29 St,-73.975826,40.740453,1969,1,Manhattan,1 AVENUE,271371.0,155947,21832,Kips Bay,Manhattan
1,103,65,POINT (-73.98778599999997 40.71639200000004),12,26,MN01704,Grand St,Suffolk St,-73.987786,40.716392,1972,1,Manhattan,GRAND STREET,32841.0,1683,0,Lower East Side,Manhattan
5,108,76,POINT (-73.95177999999999 40.77810100000005),12,28,MN01711,2 Av,E 86 St,-73.95178,40.778101,1973,1,Manhattan,2 AVENUE,37757.0,2165,0,Upper East Side,Manhattan
9,110,70,POINT (-73.94679299999996 40.80069000000003),13,30,MN01714,W 116 St,5 Av,-73.946793,40.80069,1974,1,Manhattan,WEST 116 STREET,127657.0,91085,0,Harlem,Manhattan
9,111,68,POINT (-73.94191999999998 40.80616200000003),13,30,MN01715,E 125 St,5 Av,-73.94192,40.806162,1975,1,Manhattan,EAST 125 STREET,69084.0,26784,0,East Harlem,Manhattan
8,111,68,POINT (-73.94457899999998 40.79976000000005),13,30,MN01716,E 116 St,Madison Av,-73.944579,40.79976,1976,1,Manhattan,EAST 116 STREET,166520.0,26889,0,East Harlem,Manhattan
8,111,68,POINT (-73.94040199999995 40.79822600000006),13,29,MN01717,E 116 St,3 Av,-73.940402,40.798226,1977,1,Manhattan,EAST 116 STREET,69044.0,26885,0,East Harlem,Manhattan
7,109,71,POINT (-73.94758499999995 40.83069300000005),13,31,MN01719,Broadway,W 152 St,-73.947585,40.830693,1978,1,Manhattan,BROADWAY,159045.0,2901,0,Harlem,Manhattan
4,108,76,POINT (-73.95797499999998 40.77312100000006),12,28,MN0172,3 AV,E 77 ST,-73.957975,40.773121,1979,1,Manhattan,3 AVENUE,37535.0,3673,0,Upper East Side,Manhattan
10,112,72,POINT (-73.93302799999998 40.85626200000007),13,31,MN01721,Broadway,W 190 St,-73.93302800000001,40.856262,1980,1,Manhattan,BROADWAY,72432.0,3037,0,Washington Heights,Manhattan
7,109,71,POINT (-73.94734299999999 40.82522300000005),13,30,MN01722,W 145 St,Amsterdam Av,-73.947343,40.825223,1981,1,Manhattan,WEST 145 STREET,38907.0,67050,0,Harlem,Manhattan
7,109,71,POINT (-73.94986199999994 40.826054000000056),13,31,MN01723,W 145 St,Broadway,-73.949862,40.826054,1982,1,Manhattan,WEST 145 STREET,166516.0,67049,0,Harlem,Manhattan
9,110,71,POINT (-73.94034399999998 40.824797000000046),13,30,MN01724,Frederick Douglass Blvd,W 148 St,-73.940344,40.824797,1983,1,Manhattan,WEST 148 STREET,173153.0,83062,42474,Harlem,Manhattan
9,110,71,POINT (-73.93936399999996 40.826152000000036),13,30,MN01725,Frederick Douglass Blvd,Macombs Pl,-73.939364,40.826152,1984,1,Manhattan,FREDERICK DOUGLASS BOULEVARD,70629.0,19275,0,Harlem,Manhattan
10,112,72,POINT (-73.93429199999997 40.84326600000003),13,31,MN01726,Amsterdam av,W 173 St,-73.934292,40.843266,1985,1,Manhattan,AMSTERDAM AVENUE,71080.0,3892,0,Washington Heights,Manhattan
10,112,72,POINT (-73.93282599999998 40.84526900000003),13,31,MN01727,Amsterdam Av,W 176 St,-73.932826,40.845269,1986,1,Manhattan,AMSTERDAM AVENUE,9000012.0,3895,0,Washington Heights,Manhattan
4,108,73,POINT (-73.95676999999995 40.773964000000035),12,28,MN0174,E 79 ST,3 AV,-73.95676999999999,40.773964,1987,1,Manhattan,EAST 79 STREET,37629.0,21786,0,Upper East Side,Manhattan
4,106,74,POINT (-73.98006999999996 40.73039200000005),12,27,MN01743,E 14TH ST,@ AVE A,-73.98007,40.730391999999995,1988,1,Manhattan,EAST 14 STREET,9009244.0,77340,0,Stuyvesant Town,Manhattan
5,108,73,POINT (-73.95761699999997 40.774531000000025),12,28,MN0175,E 79 ST,3 AV,-73.957617,40.774531,1989,1,Manhattan,EAST 79 STREET,37546.0,21784,0,Upper East Side,Manhattan
5,108,76,POINT (-73.95556799999997 40.77642300000008),12,28,MN0176,3 AV,E 82 ST,-73.955568,40.776423,1990,1,Manhattan,3 AVENUE,37646.0,3678,0,Upper East Side,Manhattan
5,108,73,POINT (-73.95134899999994 40.78220300000004),12,28,MN0179,3 AV,E 91 ST,-73.951349,40.782203,1991,1,Manhattan,3 AVENUE,37779.0,3687,0,Upper East Side,Manhattan
4,108,73,POINT (-73.96245199999998 40.77063500000003),12,28,MN0182,E 72 ST,LEXINGTON AV,-73.962452,40.770635,1992,1,Manhattan,EAST 72 STREET,165996.0,23271,0,Upper East Side,Manhattan
4,108,73,POINT (-73.96243899999996 40.770413000000076),12,28,MN0183,E 72 ST,LEXINGTON AV,-73.962439,40.770413,1993,1,Manhattan,EAST 72 STREET,165996.0,23271,0,Upper East Side,Manhattan
4,106,73,POINT (-73.96884799999998 40.76069600000005),12,28,MN0184,E 57 ST,LEXINGTON AV,-73.968848,40.760696,1994,1,Manhattan,EAST 57 STREET,165470.0,82178,0,Midtown,Manhattan
4,106,73,POINT (-73.97565099999997 40.75116200000008),12,27,MN0185,E 42 ST,LEXINGTON & 3 AV,-73.975651,40.751162,1995,1,Manhattan,EAST 42 STREET,35799.0,73423,0,Murray Hill,Manhattan
4,106,73,POINT (-73.97580699999997 40.75144900000004),12,27,MN0186,E 42 ST,LEXINGTON AV,-73.97580699999999,40.751449,1996,1,Manhattan,EAST 42 STREET,35799.0,73423,0,Midtown,Manhattan
2,105,74,POINT (-73.98495899999995 40.739708000000064),12,28,MN0188,E 23 ST,LEXINGTON AV,-73.984959,40.739708,1997,1,Manhattan,EAST 23 STREET,164455.0,4327,0,Flatiron District,Manhattan
2,106,74,POINT (-73.98432999999994 40.739220000000046),12,28,MN0189,23 ST BETWEEN LEXINGTON AV & 3RD AV,BETWEEN LEXINGTON AV & 3RD AV,-73.98433,40.73922,1998,1,Manhattan,EAST 23 STREET,33167.0,4326,0,Gramercy,Manhattan
2,105,75,POINT (-73.98765499999996 40.74084300000004),12,28,MN0192,E 23 ST,MADISON AV,-73.987655,40.740843,1999,1,Manhattan,EAST 23 STREET,164405.0,4337,0,Flatiron District,Manhattan
4,106,73,POINT (-73.97398899999996 40.74761300000006),12,27,MN0194,2 AV,E 39 ST,-73.973989,40.747613,2000,1,Manhattan,2 AVENUE,35916.0,2116,0,Murray Hill,Manhattan
4,106,73,POINT (-73.98040299999997 40.75110600000005),12,28,MN0195,MADISON AV,E 39 ST,-73.98040300000001,40.751106,2001,1,Manhattan,MADISON AVENUE,34164.0,3571,0,Murray Hill,Manhattan
4,108,73,POINT (-73.96522499999998 40.77179600000005),12,28,MN0198,E 72 ST,MADISON AV,-73.965225,40.771796,2002,1,Manhattan,EAST 72 STREET,165985.0,23269,23436,Upper East Side,Manhattan
4,106,74,POINT (-73.97603099999998 40.72869200000008),12,27,MN0201,E 14 ST,AV C,-73.976031,40.728691999999995,2003,1,Manhattan,EAST 14 STREET,284306.0,77342,78910,Stuyvesant Town,Manhattan
2,106,75,POINT (-73.98181599999998 40.747359000000074),12,28,MN0203,E 34 ST,PARK AV,-73.98181600000001,40.747359,2004,1,Manhattan,EAST 34 STREET,164780.0,4120,0,Murray Hill,Manhattan
2,105,75,POINT (-73.98676699999999 40.740463000000034),12,28,MN0204,E 23 ST,PARK AV SOUTH,-73.986767,40.740463,2005,1,Manhattan,EAST 23 STREET,164405.0,4337,0,Flatiron District,Manhattan
2,105,74,POINT (-73.98599299999995 40.73991500000005),12,28,MN0205,E 23 ST,PARK AV SOUTH,-73.98599300000001,40.739915,2006,1,Manhattan,EAST 23 STREET,164455.0,4327,0,Flatiron District,Manhattan
3,105,75,POINT (-73.99002499999995 40.746493000000044),12,28,MN0215,6 AV,W 29 ST,-73.990025,40.746493,2007,1,Manhattan,AVENUE OF THE AMERICAS,33806.0,1004,21380,Midtown,Manhattan
4,105,75,POINT (-73.98736599999995 40.75014700000003),12,27,MN0217,6 AV,W 34 ST,-73.98736600000001,40.750147,2008,1,Manhattan,AVENUE OF THE AMERICAS,33919.0,1011,0,Midtown,Manhattan
4,105,75,POINT (-73.98314199999999 40.75595400000003),12,27,MN0220,6 AV,W 44 ST,-73.983142,40.755953999999996,2009,1,Manhattan,AVENUE OF THE AMERICAS,34064.0,1020,21462,Midtown,Manhattan
4,105,75,POINT (-73.98240999999996 40.75693700000005),12,27,MN0221,6 AV,W 45 ST,-73.98241,40.756937,2010,1,Manhattan,AVENUE OF THE AMERICAS,34188.0,1022,0,Midtown,Manhattan
4,105,75,POINT (-73.97876199999996 40.76196600000003),12,28,MN0222,6 AV,W 53 ST,-73.978762,40.761965999999994,2011,1,Manhattan,AVENUE OF THE AMERICAS,35851.0,1030,0,Midtown,Manhattan
4,105,75,POINT (-73.97742599999998 40.76379900000006),12,28,MN0224,6 AV,W 56 ST,-73.977426,40.763799,2012,1,Manhattan,AVENUE OF THE AMERICAS,35864.0,1033,0,Midtown,Manhattan
4,105,75,POINT (-73.97980999999999 40.76603000000006),12,28,MN0225,7TH AV BETWEEN W 58 ST & W 57 ST,BETWEEN W 58 ST & W 57 ST,-73.97981,40.76603,2013,1,Manhattan,7 AVENUE,34246.0,1375,0,Midtown,Manhattan
4,105,67,POINT (-73.98145999999997 40.763779000000056),12,27,MN0226,7 AV,W 54 ST,-73.98146,40.763779,2014,1,Manhattan,7 AVENUE,34227.0,1372,21539,Midtown,Manhattan
3,105,75,POINT (-73.98862999999994 40.753971000000035),10,31,MN0228,7 AV,W 39 ST,-73.98863,40.753971,2015,1,Manhattan,7 AVENUE,33931.0,1356,0,Midtown,Manhattan
