bizID,title,categories,priceRange,dollarPrice,rating,reviewCount,address,district,searchZipcode,exactZipcode,latitude,longitude,phone,img
trevi-new-york,Trevi,Shoe Stores,,,-1,-1,141 Orchard St,Lower East Side,10002,10002,40.720081,-73.989486,(212) 505-0293,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
chair-up-new-york,Chair Up,Furniture Stores,Moderate,$$,4,4,48 Delancey St,Lower East Side,10002,10002,40.719846999999994,-73.99128499999999,(212) 353-0056,https://s3-media4.fl.yelpcdn.com/bphoto/vp1yk-kXFFHqE1mvfoLAEg/90s.jpg
mark-miller-gallery-new-york,Mark Miller Gallery,Art Galleries,,,5,1,92 Orchard St,Lower East Side,10002,10002,40.7182684,-73.99002340000001,(212) 253-9479,https://s3-media3.fl.yelpcdn.com/bphoto/rkxQmP1cmJCSD0Rf7yqhXQ/90s.jpg
mayson-gallery-new-york,Mayson Gallery,Art Galleries,,,5,1,254 Broome St,Lower East Side,10002,10002,40.718227,-73.989901,(917) 575-5972,https://s3-media1.fl.yelpcdn.com/bphoto/uAGiZsqlbPdeJIAOAtWeXQ/90s.jpg
e-and-r-sneakers-new-york,E & R Sneakers,Shoe Stores,,,-1,-1,147 Orchard St,Lower East Side,10002,10002,40.7205761,-73.98920109999999,(212) 780-9782,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
harris-levy-new-york,Harris Levy,Kitchen & Bath;Home Decor;Fabric Stores,Ultra High-End,$$$$,3,12,98 Forsythe St,Lower East Side,10002,10002,40.718185399999996,-73.9925756,(212) 226-3102,https://s3-media2.fl.yelpcdn.com/bphoto/o1gUo8FrzQa_QsuQssKqxg/90s.jpg
joes-fabrics-new-york,Joe’s Fabrics,Home Decor,Moderate,$$,3,21,102 Orchard St,Lower East Side,10002,10002,40.718663299999996,-73.9898243,(212) 674-7089,https://s3-media2.fl.yelpcdn.com/bphoto/NlKjNB485NvIZcC1kiXJLQ/90s.jpg
d-extra-trading-new-york,D Extra Trading,Shoe Stores,,,-1,-1,299 Grand St,Lower East Side,10002,10002,40.7173758,-73.99197290000001,(212) 219-9452,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
friends-of-silver-new-york,Friends of Silver,Jewelry,,,-1,-1,551 Grand St,Lower East Side,10002,10002,40.7139101,-73.9805613,(212) 696-1902,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
the-new-york-gallery-of-chinese-art-new-york,The New York Gallery of Chinese Art,Art Galleries,,,5,1,91A Allen St,Lower East Side,10002,10002,40.7185968,-73.9910376,(646) 639-0873,https://s3-media3.fl.yelpcdn.com/bphoto/nAapkQYLXCHa9xPzxuxTHA/90s.jpg
envoy-enterprises-llc-new-york,Envoy Enterprises LLC,Art Galleries,,,5,1,87 Rivington St,Lower East Side,10002,10002,40.7200641,-73.9889855,(212) 226-4555,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
black-rose-fashion-new-york,Black Rose Fashion,Women's Clothing,,,-1,-1,152 E Broadway Frnt C,Lower East Side,10002,10002,40.7141568,-73.9908424,(212) 608-6908,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
david-lewis-new-york,David Lewis,Art Galleries,,,3,2,88 Eldridge St,Lower East Side,10002,10002,40.717192299999994,-73.99216240000001,(212) 966-7990,https://s3-media2.fl.yelpcdn.com/bphoto/JtyNH-_YBTzLUNOt5IXqcg/90s.jpg
hes-childrens-clothing-and-accessories-new-york,He’s Childrens Clothing & Accessories,Children's Clothing,,,-1,-1,78 Canal St,Chinatown,10002,10002,40.7150818,-73.99315209999999,(212) 966-6901,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
new-york-box-new-york,New York Box,Packing Supplies,Inexpensive,$,3,12,34 Ludlow St,Lower East Side,10002,10002,40.716297999999995,-73.989681,(212) 777-5278,https://s3-media1.fl.yelpcdn.com/bphoto/be13SbKjrF67X5o6kFVDlA/90s.jpg
top-secret-outlet-new-york,Top Secret Outlet,Outlet Stores,,,-1,-1,120 Delancey St,Lower East Side,10009,10002,40.7186965,-73.9878723,(212) 420-7936,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
cuchifritos-gallery-project-space-new-york,Cuchifritos Gallery + Project Space,Art Galleries,Moderate,$$,4,2,120 Essex St,East Village,10009,10002,40.7264457055145,-73.98536682128909,(212) 420-9202,https://s3-media4.fl.yelpcdn.com/bphoto/L6YSVVVnrPf0viyMyOremQ/ls.jpg
the-mysterious-bookshop-new-york,The Mysterious Bookshop,Bookstores,Moderate,$$,4,48,58 Warren St,TriBeCa,10014,10007,40.7149257,-74.0092061,(212) 587-1011,https://s3-media1.fl.yelpcdn.com/bphoto/lydjRwRQROBHKqMqa9lxVA/ls.jpg
target-new-york-4,Target,Department Stores;Furniture Stores;Electronics,Moderate,$$,3,80,255 Greenwich St,TriBeCa,10014,10007,40.714665999999994,-74.01113199999999,(917) 438-2214,https://s3-media2.fl.yelpcdn.com/bphoto/NnGI4oQFxye3UdMsBgmqiA/90s.jpg
lot-less-closeouts-new-york-3,Lot Less Closeouts,Department Stores,Inexpensive,$,4,50,97 Chambers St,Civic Center,10014,10007,40.7151982,-74.00738129999999,(212) 233-0607,https://s3-media1.fl.yelpcdn.com/bphoto/iu3CEqTVodpLWFH2bwVA-A/90s.jpg
eyvette-boutique-new-york-3,Eyvette boutique,Women's Clothing,,,5,1,321 Broadway,Civic Center,10014,10007,40.716021999999995,-74.0051548,(212) 343-9208,https://s3-media4.fl.yelpcdn.com/bphoto/eQ858_JrXBlAiaoMnhJNJQ/ls.jpg
lot-less-closeouts-new-york,Lot Less Closeouts,Department Stores,Inexpensive,$,4,35,299 Broadway,Civic Center,10014,10007,40.715054200000004,-74.0058204,(212) 233-2146,https://s3-media4.fl.yelpcdn.com/bphoto/BtvSiWbuSVK-dAbnchwsWg/90s.jpg
westfield-world-trade-center-new-york-2,Westfield World Trade Center,Shopping Centers,Pricey,$$$,4,86,185 Greenwich St,Financial District,11238,10007,40.7114771,-74.011478,(212) 284-9982,https://s3-media3.fl.yelpcdn.com/bphoto/Am-UufBsp5iuVCV2J_JMHw/ls.jpg
century-21-new-york,Century 21,Department Stores,Moderate,$$,3,1237,22 Cortlandt St,Financial District,11238,10007,40.710485999999996,-74.01051899999999,(212) 227-9092,https://s3-media3.fl.yelpcdn.com/bphoto/mdyjLKooHFeaYoFXuOz_Tg/ls.jpg
and-other-stories-new-york-4,& Other Stories,Women's Clothing;Jewelry;Lingerie,,,5,1,185 Greenwich St,Financial District,11238,10007,40.71157120000001,-74.0114251,(212) 389-5902,https://s3-media4.fl.yelpcdn.com/bphoto/C8MCF4a-RGqLD6KxZXszQQ/90s.jpg
anthropologie-new-york-8,Anthropologie,Women's Clothing;Accessories;Shoe Stores,Pricey,$$$,3,18,195 Broadway,Financial District,11238,10007,40.710651,-74.009451,(212) 385-3647,https://s3-media1.fl.yelpcdn.com/bphoto/Fnv5iiRkQTlB9T33m14reg/90s.jpg
banana-republic-new-york-25,Banana Republic,Women's Clothing;Men's Clothing,Pricey,$$$,4,10,101 Liberty St,Financial District,11238,10007,40.710064700000004,-74.01197579999999,(212) 233-1240,https://s3-media3.fl.yelpcdn.com/bphoto/BrJIzON9bYfGTedjNB7pVg/90s.jpg
lxrandco-c21-edition-new-york,LXRandCo C21 Edition,Accessories;Jewelry;Women's Clothing,Moderate,$$,5,2,21 Dey St,Financial District,11238,10007,40.710617,-74.0105204,(646) 751-2300,https://s3-media1.fl.yelpcdn.com/bphoto/Gv5OjfAW4-9jMIcAshoTgA/ls.jpg
next-century-new-york-2,Next Century,Men's Clothing;Women's Clothing;Department Stores,,,-1,-1,21 Dey St,Financial District,11238,10007,40.710617,-74.0105204,(212) 227-9092,https://s3-media4.fl.yelpcdn.com/bphoto/x2BI0t3pRqVhN47FAqQwZg/90s.jpg
rosa-discount-sales-new-york,Rosa Discount Sales,Discount Store,,,-1,-1,175 St / Broadway,Washington Heights,10032,10007,40.845995309573205,-73.9380610226634,,https://s3-media2.fl.yelpcdn.com/bphoto/3ScBwjAD5mA3tdrIBXZ5Wg/90s.jpg
citystore-new-york,CityStore,Gift Shops,Inexpensive,$,4,3,1 Centre St,Civic Center,10002,10007,40.712823799999995,-74.0037087,(212) 669-7452,https://s3-media4.fl.yelpcdn.com/bphoto/2I8ICkCfT5jVxRLQbCR2wQ/ls.jpg
zafar-awan-medical-store-new-york,Zafar Awan Medical Store,Drugstores,,,-1,-1,New 2D St No 39,Gowanus,11217,10007,40.7475867,-73.9730847,(432) 456-4567,https://s3-media3.fl.yelpcdn.com/bphoto/QoKAgysxNpwHUxRZZ2GEAQ/ls.jpg
nellys-boutique-new-york,Nelly’s Boutique,Women's Clothing,Inexpensive,$,2,2,85 Chambers St,Civic Center,10013,10007,40.7146619,-74.00710600000001,(212) 227-8593,https://s3-media2.fl.yelpcdn.com/bphoto/ckKIat_9ULznXPGpQI6hKg/90s.jpg
goldish-new-york,Goldish,Jewelry;Accessories;Women's Clothing,Pricey,$$$,-1,-1,71 Murray St,TriBeCa,10013,10007,40.7146909,-74.01048,(212) 233-8690,https://s3-media3.fl.yelpcdn.com/bphoto/JwEMlDZn5CjyZLFX5ru9hw/90s.jpg
lacoste-new-york-2,Lacoste,Men's Clothing;Accessories;Women's Clothing,Moderate,$$,5,1,185 Greenwich St,Financial District,10004,10007,40.7108889316128,-74.0115671676669,,https://s3-media2.fl.yelpcdn.com/bphoto/FIsTQh6ZMqsGCQMP_zSF2A/90s.jpg
john-varvatos-world-trade-center-new-york,John Varvatos World Trade Center,Shoe Stores;Men's Clothing;Accessories,Pricey,$$$,5,1,185 Greenwich St,Financial District,10004,10007,40.711566299999994,-74.0114261,(212) 524-8025,https://s3-media1.fl.yelpcdn.com/bphoto/5L68OEBlGl-YyUlLHM_jxw/ls.jpg
9-11-memorial-museum-store-new-york,9/11 Memorial Museum Store,Souvenir Shops,Moderate,$$,4,20,20 Vesey St,Financial District,10004,10007,40.7120212,-74.009493,(212) 267-0172,https://s3-media4.fl.yelpcdn.com/bphoto/C2_paA-PVkCGWBA51ljNvw/90s.jpg
21-jewelry-new-york,21 Jewelry,Jewelry;Gold Buyers;Watch Repair,Inexpensive,$,4,7,2A Cortlandt St,Financial District,10004,10007,40.7100191,-74.0101932,(212) 748-8700,https://s3-media2.fl.yelpcdn.com/bphoto/DSrBgsB7EqDf0SEd0cQRcw/ls.jpg
fossil-store-new-york-4,Fossil Store,Leather Goods;Accessories;Watches,Moderate,$$,4,7,185 Greenwich St.,Financial District,10280,10007,40.7098726084276,-74.01170333332949,(646) 694-9738,https://s3-media4.fl.yelpcdn.com/bphoto/E8mB2_IU-8x9hcR7DpD6ng/ls.jpg
tumi-new-york-8,Tumi,Luggage;Accessories,,,5,1,185 Greenwich St,Financial District,10280,10007,40.711127000000005,-74.011725,(212) 732-4585,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
london-jewelers-new-york,London Jewelers,Watches;Bridal;Jewelry,,,5,2,185 Greenwich St,Financial District,10280,10007,40.71335620000001,-74.0116728,(212) 381-9455,https://s3-media4.fl.yelpcdn.com/bphoto/roJl6YglXCuqwYxmxfxncQ/90s.jpg
kate-spade-new-york-new-york-8,Kate Spade New York,Women's Clothing;Accessories;Shoe Stores,Pricey,$$$,3,3,185 Greenwich St,Financial District,10282,10007,40.71335620000001,-74.0116728,(212) 240-9070,https://s3-media4.fl.yelpcdn.com/bphoto/H9z8sUXcoc-lx8EkVIiUBg/90s.jpg
kingkow-new-york,Kingkow,Children's Clothing,,,-1,-1,185 Greenwich St,Financial District,10282,10007,40.711581,-74.0114261,(212) 406-8475,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
fountain-pen-hospital-new-york,Fountain Pen Hospital,Antiques;Hobby Shops,Pricey,$$$,4,57,10 Warren St,Civic Center,10007,10007,40.7140279,-74.0073961,(212) 964-0580,https://s3-media2.fl.yelpcdn.com/bphoto/cebxo2AXXlFK7MsoXAnvuA/ls.jpg
korner-jewelry-new-york,Korner Jewelry,Jewelry Repair;Jewelry,Moderate,$$,3,2,165 Church St,Civic Center,10007,10007,40.715146600000004,-74.0075402,(212) 577-6663,https://s3-media4.fl.yelpcdn.com/bphoto/Gv9mua7Py-HzWzkyRDQEEQ/90s.jpg
papyrus-new-york-10,Papyrus,Cards & Stationery;Gift Shops,Pricey,$$$,3,13,233 Broadway,Civic Center,10007,10007,40.7124483,-74.0082918,(332) 877-3341,https://s3-media2.fl.yelpcdn.com/bphoto/fgXV80z2vDJg6K9FFYC2cQ/ls.jpg
s-h-palace-jewelry-new-york,S H Palace Jewelry,Jewelry,,,5,1,81 Chambers St,Civic Center,10007,10007,40.7147784,-74.00686440000001,(212) 608-5319,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
jiwani-made-to-measure-new-york,Jiwani Made To Measure,Bespoke Clothing;Formal Wear;Men's Clothing,,,-1,-1,Civic Center,(404) 431-7786,10007,10007,40.7136487,-74.0087126,,https://s3-media1.fl.yelpcdn.com/bphoto/lNWwMocXsyQTnZ-Dtylc3Q/ls.jpg
tates-boutique-new-york,Tates Boutique,Accessories;Women's Clothing,,,-1,-1,130 Church St,TriBeCa,10007,10007,40.7140449,-74.0089184,(212) 766-8000,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
il-design-ny,IL Design,Jewelry;Accessories,,,2,2,Civic Center,(917) 251-3352,10007,10007,40.7136487,-74.0087126,,https://s3-media2.fl.yelpcdn.com/bphoto/xC1glcxvGHy-gxiwtUHFpw/ls.jpg
nyc-city-store-new-york,NYC City Store,Souvenir Shops,Moderate,$$,5,5,1 Centre St,Civic Center,10007,10007,40.712823799999995,-74.0037087,(212) 386-0007,https://s3-media3.fl.yelpcdn.com/bphoto/YcNkIHQWQd91i8P23BEICA/ls.jpg
namira-new-york,Namira,Gift Shops,,,2,2,140 Church St,TriBeCa,10007,10007,40.7146769,-74.0083781,(917) 341-3564,https://s3-media4.fl.yelpcdn.com/bphoto/GF1H-BcgpbKKbXnXClnStA/ls.jpg
park-place-jewelers-new-york,Park Place Jewelers,Jewelry,,,1,3,27 Park Pl,Civic Center,10007,10007,40.7132677,-74.0090057,(212) 233-6926,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
miracle-trading-new-york,Miracle Trading,Fashion,,,3,4,28 Warren St,Civic Center,10007,10007,40.714403999999995,-74.0079092,(212) 962-4556,https://s3-media4.fl.yelpcdn.com/bphoto/uaaaJn8m2ObQTH6cgdp8cg/90s.jpg
duane-reade-pharmacy-new-york-4,Duane Reade Pharmacy,Pharmacy;Personal Shopping,,,3,1,250 Broadway,Civic Center,10007,10007,40.713007899999994,-74.00782120000001,(212) 571-4511,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
philip-williams-posters-new-york,Philip Williams Posters,Art Galleries,Moderate,$$,4,21,122 Chambers St,TriBeCa,10007,10007,40.715129,-74.008643,(212) 513-0313,https://s3-media3.fl.yelpcdn.com/bphoto/uW4F-Lz3gb1z5kFbsexyYQ/ls.jpg
mazel-stores-209-new-york,Mazel Stores #209,Department Stores,,,-1,-1,299 Broadway,Civic Center,10007,10007,40.715054200000004,-74.0058204,(212) 964-1237,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
rosie-pope-maternity-store-new-york-2,Rosie Pope Maternity Store,Maternity Wear;Children's Clothing,Moderate,$$,4,6,55 Warren St,TriBeCa,10007,10007,40.7145574822255,-74.0092831196,(212) 213-3393,https://s3-media3.fl.yelpcdn.com/bphoto/RqOX-8c_DISBmHOb8LHYZg/ls.jpg
de-janeiro-new-york-2,De Janeiro,Women's Clothing;Accessories,Moderate,$$,2,9,110 Church St,Civic Center,10007,10007,40.713591799999996,-74.0092858,(212) 732-0313,https://s3-media4.fl.yelpcdn.com/bphoto/8XQRmAbMxlPe-E4bXPtzPA/ls.jpg
lot-less-closeouts-new-york-2,Lot Less Closeouts,Department Stores,Inexpensive,$,-1,-1,305 Broadway,Civic Center,10007,10007,40.7154787,-74.005545,(212) 406-0080,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
charles-tyrwhitt-new-york-5,Charles Tyrwhitt,Men's Clothing;Accessories;Shoe Stores,Pricey,$$$,3,9,185 Greenwich St,Financial District,10281,10007,40.710693,-74.011674,(646) 619-3006,https://s3-media1.fl.yelpcdn.com/bphoto/7Rjaft4EITW8AHY6fYFR3w/90s.jpg
tous-new-york-5,Tous,Jewelry;Accessories;Watches,Pricey,$$$,-1,-1,185 Greenwich St,Financial District,10281,10007,40.710975770020106,-74.01188425563541,(212) 619-0523,https://s3-media4.fl.yelpcdn.com/bphoto/sByc8x4bAquGS7FqfAxo4w/90s.jpg
casper-new-york-6,Casper,Mattresses;Furniture Stores,,,3,5,185 Greenwich St,Financial District,10281,10007,40.7115287,-74.0118824,(646) 780-8377,https://s3-media4.fl.yelpcdn.com/bphoto/CCzX2jo7rMZ_FtTEsHqIjg/90s.jpg
tissot-new-york-4,Tissot,Watches,,,4,2,185 Greenwich St,Financial District,10281,10007,40.711040999999994,-74.01175,(212) 732-0334,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
ugg-new-york-7,UGG,Accessories;Shoe Stores;Women's Clothing,Pricey,$$$,1,4,185 Greenwich St,Financial District,10281,10007,40.71157120000001,-74.0114251,(718) 878-3527,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
invicta-store-new-york-3,Invicta Store,Accessories;Watches;Jewelry,Moderate,$$,-1,-1,185 Greenwich St,Financial District,10281,10007,40.711566299999994,-74.0114261,(212) 240-9136,https://s3-media2.fl.yelpcdn.com/bphoto/rZrohq_TbC5rEr0M9hYlMA/90s.jpg
smythson-new-york-2,Smythson,Luggage;Leather Goods;Cards & Stationery,Pricey,$$$,4,2,Westfield World Trade Ctr,Financial District,10281,10007,40.7114771,-74.011478,(646) 895-8373,https://s3-media1.fl.yelpcdn.com/bphoto/_JICP_rNpgfzbhJXnCSpvw/90s.jpg
solstice-sunglasses-new-york-6,Solstice Sunglasses,Accessories;Sunglasses,,,-1,-1,185 Greenwich St,Financial District,10281,10007,40.71157120000001,-74.0114251,(516) 387-7160,https://s3-media2.fl.yelpcdn.com/bphoto/cKR0qHnvP8aq_cJAG9M6RQ/ls.jpg
cole-haan-new-york-9,Cole Haan,Leather Goods,Pricey,$$$,3,5,185 Greenwich St,Financial District,10281,10007,40.711401,-74.011809,(212) 732-4635,https://s3-media1.fl.yelpcdn.com/bphoto/zrvpelFGljtE4RGHpaIbrw/ls.jpg
links-of-london-world-trade-center-new-york,Links of London World Trade Center,Jewelry,,,2,2,185 Greenwich St,Financial District,10281,10007,40.711144,-74.012017,(212) 267-6500,https://s3-media1.fl.yelpcdn.com/bphoto/fQYWSWcpIsZAz5us4BGnuw/ls.jpg
pandora-new-york-4,Pandora,Jewelry,Moderate,$$,2,4,185 Greenwich St,Financial District,10281,10007,40.710838,-74.011903,(212) 406-7080,https://s3-media3.fl.yelpcdn.com/bphoto/1ABDdCE9XyyyhFlmD22oRw/ls.jpg
cvs-pharmacy-new-york-97,CVS Pharmacy,Drugstores,,,1,1,255 Greenwich St,Financial District,10281,10007,40.7135,-74.0119,(212) 233-1705,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
old-navy-new-york-4,Old Navy,Men's Clothing;Women's Clothing;Children's Clothing,Moderate,$$,3,67,610 Avenue Of The Americas,Flatiron,10014,10004,40.7401356025378,-73.9946280257813,(212) 645-0663,https://s3-media1.fl.yelpcdn.com/bphoto/D9ntstE98Apn3WWIL8mFyw/90s.jpg
if-apparel-new-york,IF Apparel,Accessories;Women's Clothing,Moderate,$$,5,1,80 Broad St,Financial District,11238,10004,40.704303,-74.011864,(646) 919-9906,https://s3-media2.fl.yelpcdn.com/bphoto/ZVOi9M2Z_OYnYiKfev-x2A/90s.jpg
minji-swim-showroom-loft-new-york,MINJI SWIM ShowRoom Loft,Women's Clothing,,,-1,-1,54 Stone St,Financial District,11238,10004,40.7042482,-74.0101127,(646) 543-4686,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
loft-new-york-2,LOFT,Women's Clothing;Accessories;Shoe Stores,Pricey,$$$,2,26,2 Broadway,Financial District,11238,10004,40.7046950268679,-74.0130313346162,(212) 809-1435,https://s3-media1.fl.yelpcdn.com/bphoto/2jgAuBo29iR-NY-TY6mChA/ls.jpg
amys-hallmark-shop-new-york,Amy’s Hallmark Shop,Cards & Stationery;Gift Shops,Moderate,$$,4,7,7 Hanover Sq,Financial District,11238,10004,40.70396495960271,-74.0095084433499,(212) 825-1625,https://s3-media4.fl.yelpcdn.com/bphoto/1m5EoPwcqm5W7x1d1MKsbw/ls.jpg
new-york-transit-museum-store-new-york-2,New York Transit Museum Store,Souvenir Shops,Moderate,$$,4,3,2 Broadway,Financial District,11238,10004,40.704510600000006,-74.0127953,(718) 694-1600,https://s3-media3.fl.yelpcdn.com/bphoto/jSk3lw6eSvkojSiwQdMOQw/90s.jpg
dijon-new-york,Dijon,Women's Clothing,,,3,8,30 New St,Financial District,11238,10004,40.7062401,-74.0115822,(212) 943-7529,https://s3-media4.fl.yelpcdn.com/bphoto/0ZxNE6ClBeZiguhik831pw/90s.jpg
liberty-gift-pavilion-new-york,Liberty Gift Pavilion,Gift Shops,Moderate,$$,3,2,Liberty Island,,11232,10004,40.6895453,-74.0449292,(212) 363-3180,https://s3-media2.fl.yelpcdn.com/bphoto/LlbdI1D_rEc-wuCsy7XtRw/90s.jpg
spoiled-wrist-bracelets-new-york,Spoiled Wrist Bracelets,Accessories,Moderate,$$,-1,-1,1 West St,,10004,10004,40.705242,-74.01612349999999,(631) 531-2875,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
gselect-manhattan,GSelect,Home Decor,Moderate,$$,3,3,50 Broad St,Financial District,10004,10004,40.7056608,-74.0119031,(347) 788-8049,https://s3-media4.fl.yelpcdn.com/bphoto/YKWvvecg1zyAJN4Py6xX0A/90s.jpg
